date,state,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh
2023-05-20,Uttar Pradesh,36.5,1.3,86,8.6
2023-05-21,Delhi,34.8,0.2,61,17.3
2023-05-21,Maharashtra,32.2,3.3,87,9.1
2023-05-21,Karnataka,34.9,3.3,63,18.0
2023-05-21,Punjab,35.2,2.4,73,18.8
2023-05-21,Uttar Pradesh,33.4,3.4,71,17.4
2023-05-22,Delhi,34.2,0.9,79,9.0
2023-05-22,Maharashtra,33.5,0.7,83,17.0
2023-05-22,Karnataka,34.6,0.3,89,14.9
2023-05-22,Punjab,33.2,2.7,73,15.7
2023-05-22,Uttar Pradesh,33.6,4.5,80,11.2
2023-05-23,Delhi,33.2,2.4,60,7.8
2023-05-23,Maharashtra,32.9,5.0,85,19.4
2023-05-23,Karnataka,35.8,3.3,88,17.5
2023-05-23,Punjab,32.7,3.2,89,18.1
2023-05-23,Uttar Pradesh,32.8,3.2,75,5.2
2023-05-24,Delhi,33.3,1.3,81,9.2
2023-05-24,Maharashtra,35.8,0.8,66,14.8
2023-05-24,Karnataka,33.8,1.6,72,16.2
2023-05-24,Punjab,31.7,3.3,88,16.4
2023-05-24,Uttar Pradesh,34.3,3.1,77,11.6
2023-05-25,Delhi,35.6,2.0,60,8.9
2023-05-25,Maharashtra,35.5,4.9,77,14.7
2023-05-25,Karnataka,34.5,2.1,88,18.1
2023-05-25,Punjab,35.6,4.3,73,5.8
2023-05-25,Uttar Pradesh,32.4,1.3,81,18.0
2023-05-26,Delhi,31.0,4.5,89,16.4
2023-05-26,Maharashtra,34.5,4.3,78,6.9
2023-05-26,Karnataka,31.7,3.6,73,7.8
2023-05-26,Punjab,35.2,2.4,69,8.6
2023-05-26,Uttar Pradesh,32.7,4.2,64,16.3
2023-05-27,Delhi,31.6,3.0,86,9.1
2023-05-27,Maharashtra,30.8,2.4,77,12.9
2023-05-27,Karnataka,32.0,3.1,74,10.9
2023-05-27,Punjab,32.0,3.6,78,17.8
2023-05-27,Uttar Pradesh,35.7,2.8,65,9.4
2023-05-28,Delhi,32.7,4.4,61,18.4
2023-05-28,Maharashtra,35.4,2.8,63,12.9
2023-05-28,Karnataka,32.5,2.2,66,19.9
2023-05-28,Punjab,33.8,5.0,67,10.3
2023-05-28,Uttar Pradesh,33.9,1.8,75,7.8
2023-05-29,Delhi,32.0,3.6,85,13.2
2023-05-29,Maharashtra,31.1,2.7,79,12.6
2023-05-29,Karnataka,30.9,2.1,65,15.9
2023-05-29,Punjab,31.7,1.7,79,11.5
2023-05-29,Uttar Pradesh,30.6,0.5,80,13.1
2023-05-30,Delhi,31.0,1.3,62,6.7
2023-05-30,Maharashtra,32.5,0.7,88,18.1
2023-05-30,Karnataka,30.9,0.9,80,18.6
2023-05-30,Punjab,30.6,0.9,61,19.9
2023-05-30,Uttar Pradesh,31.7,4.7,86,12.3
2023-05-31,Delhi,31.3,3.1,89,18.9
2023-05-31,Maharashtra,30.5,2.2,79,14.0
2023-05-31,Karnataka,32.8,0.7,65,10.3
2023-05-31,Punjab,31.7,2.7,86,11.9
2023-05-31,Uttar Pradesh,31.9,1.2,66,19.7
2023-06-01,Delhi,34.4,2.2,68,9.0
2023-06-01,Maharashtra,30.4,3.7,81,13.8
2023-06-01,Karnataka,33.3,2.7,78,6.7
2023-06-01,Punjab,32.5,1.4,73,16.1
2023-06-01,Uttar Pradesh,34.5,0.8,76,18.0
2023-06-02,Delhi,34.2,2.1,68,9.7
2023-06-02,Maharashtra,31.2,0.1,78,13.2
2023-06-02,Karnataka,31.3,4.4,89,16.8
2023-06-02,Punjab,31.3,3.4,81,14.2
2023-06-02,Uttar Pradesh,32.5,1.5,73,11.9
2023-06-03,Delhi,29.9,2.5,76,19.5
2023-06-03,Maharashtra,30.8,2.7,79,12.9
2023-06-03,Karnataka,30.3,2.6,76,8.8
2023-06-03,Punjab,33.2,0.7,90,18.1
2023-06-03,Uttar Pradesh,32.6,1.6,77,6.5
2023-06-04,Delhi,34.2,1.2,70,13.6
2023-06-04,Maharashtra,33.2,4.6,87,14.3
2023-06-04,Karnataka,31.7,5.0,75,12.5
2023-06-04,Punjab,33.2,2.4,70,9.8
2023-06-04,Uttar Pradesh,34.0,0.2,70,14.6
2023-06-05,Delhi,34.1,1.7,76,13.6
2023-06-05,Maharashtra,32.7,2.4,71,14.5
2023-06-05,Karnataka,29.6,3.5,71,12.7
2023-06-05,Punjab,33.0,4.8,79,17.8
2023-06-05,Uttar Pradesh,30.7,4.6,63,7.1
2023-06-06,Delhi,31.8,5.0,77,6.5
2023-06-06,Maharashtra,31.1,3.6,60,8.7
2023-06-06,Karnataka,34.2,1.6,71,7.4
2023-06-06,Punjab,32.2,0.7,65,7.2
2023-06-06,Uttar Pradesh,30.6,2.9,68,5.2
2023-06-07,Delhi,32.4,2.3,79,7.7
2023-06-07,Maharashtra,29.8,3.8,67,11.3
2023-06-07,Karnataka,29.8,2.2,82,12.2
2023-06-07,Punjab,29.4,2.0,66,11.8
2023-06-07,Uttar Pradesh,31.5,1.5,72,13.9
2023-06-08,Delhi,29.5,4.2,75,17.4
2023-06-08,Maharashtra,29.2,1.0,61,7.7
2023-06-08,Karnataka,31.3,3.7,68,9.0
2023-06-08,Punjab,32.2,4.4,62,10.8
2023-06-08,Uttar Pradesh,33.8,3.0,77,9.9
2023-06-09,Delhi,33.2,0.7,70,16.5
2023-06-09,Maharashtra,30.6,3.4,64,10.2
2023-06-09,Karnataka,31.4,2.8,62,5.2
2023-06-09,Punjab,31.8,1.0,68,16.9
2023-06-09,Uttar Pradesh,32.3,0.4,65,18.3
2023-06-10,Delhi,29.0,1.0,89,7.0
2023-06-10,Maharashtra,32.2,0.5,81,10.5
2023-06-10,Karnataka,31.4,2.3,70,6.1
2023-06-10,Punjab,30.2,4.7,73,10.1
2023-06-10,Uttar Pradesh,32.7,2.7,64,9.5
2023-06-11,Delhi,28.6,2.3,86,7.0
2023-06-11,Maharashtra,29.3,3.7,83,5.6
2023-06-11,Karnataka,29.6,4.0,75,19.8
2023-06-11,Punjab,32.3,4.6,85,16.3
2023-06-11,Uttar Pradesh,32.4,3.8,77,8.9
2023-06-12,Delhi,32.3,2.7,79,10.5
2023-06-12,Maharashtra,32.4,2.9,87,10.9
2023-06-12,Karnataka,29.4,2.2,88,16.1
2023-06-12,Punjab,29.3,4.5,73,19.6
2023-06-12,Uttar Pradesh,33.0,0.1,60,8.1
2023-06-13,Delhi,30.6,3.2,62,17.1
2023-06-13,Maharashtra,30.8,4.2,71,19.0
2023-06-13,Karnataka,31.8,3.8,77,16.1
2023-06-13,Punjab,28.2,2.0,64,11.5
2023-06-13,Uttar Pradesh,31.7,4.9,81,14.0
2023-06-14,Delhi,28.5,3.7,74,10.7
2023-06-14,Maharashtra,29.2,1.6,64,5.8
2023-06-14,Karnataka,28.7,2.3,88,17.2
2023-06-14,Punjab,31.1,2.8,82,12.0
2023-06-14,Uttar Pradesh,28.8,3.8,64,6.4
2023-06-15,Delhi,31.9,3.9,73,6.4
2023-06-15,Maharashtra,29.6,2.8,74,9.2
2023-06-15,Karnataka,28.4,1.0,90,18.5
2023-06-15,Punjab,30.6,1.2,79,11.1
2023-06-15,Uttar Pradesh,31.0,0.0,73,18.0
2023-06-16,Delhi,31.1,0.3,88,19.7
2023-06-16,Maharashtra,30.1,0.2,82,18.9
2023-06-16,Karnataka,27.8,1.5,84,12.0
2023-06-16,Punjab,30.1,4.7,78,19.2
2023-06-16,Uttar Pradesh,31.3,1.3,64,10.3
2023-06-17,Delhi,27.5,2.8,80,7.4
2023-06-17,Maharashtra,29.3,4.9,60,17.5
2023-06-17,Karnataka,29.2,0.5,80,9.1
2023-06-17,Punjab,29.9,3.6,79,7.8
2023-06-17,Uttar Pradesh,29.9,2.7,88,12.4
2023-06-18,Delhi,31.3,3.6,84,11.0
2023-06-18,Maharashtra,30.9,4.0,65,17.1
2023-06-18,Karnataka,29.5,3.4,84,6.7
2023-06-18,Punjab,30.6,4.1,69,14.2
2023-06-18,Uttar Pradesh,29.0,4.3,76,14.7
2023-06-19,Delhi,30.3,2.5,60,17.5
2023-06-19,Maharashtra,28.7,0.6,65,10.9
2023-06-19,Karnataka,29.4,3.0,74,16.2
2023-06-19,Punjab,32.0,3.7,62,7.2
2023-06-19,Uttar Pradesh,30.7,2.0,85,17.2
2023-06-20,Delhi,30.6,1.1,63,18.7
2023-06-20,Maharashtra,31.4,4.9,70,10.3
2023-06-20,Karnataka,30.4,2.0,80,12.0
2023-06-20,Punjab,29.0,2.8,81,11.5
2023-06-20,Uttar Pradesh,28.9,3.4,86,6.2
2023-06-21,Delhi,29.9,4.3,72,5.9
2023-06-21,Maharashtra,31.0,3.0,65,7.1
2023-06-21,Karnataka,27.2,3.8,73,10.7
2023-06-21,Punjab,28.5,0.0,80,17.1
2023-06-21,Uttar Pradesh,28.8,3.5,79,18.7
2023-06-22,Delhi,28.6,0.6,90,16.4
2023-06-22,Maharashtra,30.6,4.8,69,12.9
2023-06-22,Karnataka,30.6,2.0,76,13.8
2023-06-22,Punjab,27.6,2.9,68,9.1
2023-06-22,Uttar Pradesh,30.4,3.0,70,11.4
2023-06-23,Delhi,26.9,0.9,71,5.7
2023-06-23,Maharashtra,31.2,1.3,88,18.5
2023-06-23,Karnataka,27.9,0.4,62,8.5
2023-06-23,Punjab,28.5,2.4,65,17.8
2023-06-23,Uttar Pradesh,30.6,1.8,89,7.8
2023-06-24,Delhi,31.2,0.8,83,7.5
2023-06-24,Maharashtra,27.9,3.4,63,9.7
2023-06-24,Karnataka,27.3,1.1,80,18.3
2023-06-24,Punjab,28.6,2.8,61,10.3
2023-06-24,Uttar Pradesh,30.1,2.5,90,16.9
2023-06-25,Delhi,29.4,2.0,88,16.2
2023-06-25,Maharashtra,29.9,1.4,81,18.3
2023-06-25,Karnataka,30.8,3.9,65,14.2
2023-06-25,Punjab,30.2,1.7,87,16.8
2023-06-25,Uttar Pradesh,27.1,0.9,68,16.0
2023-06-26,Delhi,29.2,1.6,78,18.2
2023-06-26,Maharashtra,29.2,0.3,70,12.1
2023-06-26,Karnataka,29.5,4.0,65,16.6
2023-06-26,Punjab,30.7,1.5,87,8.0
2023-06-26,Uttar Pradesh,29.5,2.9,68,10.3
2023-06-27,Delhi,29.7,3.8,88,10.8
2023-06-27,Maharashtra,29.2,3.0,73,10.2
2023-06-27,Karnataka,26.0,0.7,87,17.7
2023-06-27,Punjab,26.5,0.2,68,9.8
2023-06-27,Uttar Pradesh,27.6,1.7,87,12.2
2023-06-28,Delhi,29.8,1.9,84,11.0
2023-06-28,Maharashtra,28.8,2.7,70,7.0
2023-06-28,Karnataka,28.9,1.8,64,9.4
2023-06-28,Punjab,28.0,1.1,77,17.7
2023-06-28,Uttar Pradesh,25.9,4.8,84,8.7
2023-06-29,Delhi,27.1,5.0,83,11.6
2023-06-29,Maharashtra,29.1,3.1,71,9.8
2023-06-29,Karnataka,26.0,4.9,81,14.0
2023-06-29,Punjab,27.5,4.1,61,15.9
2023-06-29,Uttar Pradesh,29.3,0.3,80,9.5
2023-06-30,Delhi,27.8,3.9,85,7.5
2023-06-30,Maharashtra,27.4,2.3,71,15.9
2023-06-30,Karnataka,28.4,2.8,85,15.9
2023-06-30,Punjab,29.9,4.7,70,9.4
2023-06-30,Uttar Pradesh,28.9,4.3,89,8.9
2023-07-01,Delhi,29.7,1.7,77,12.6
2023-07-01,Maharashtra,26.4,0.1,89,6.9
2023-07-01,Karnataka,29.6,2.5,63,13.6
2023-07-01,Punjab,26.1,1.4,68,6.4
2023-07-01,Uttar Pradesh,28.1,0.5,80,14.9
2023-07-02,Delhi,26.8,2.9,90,6.0
2023-07-02,Maharashtra,29.9,8.8,85,8.5
2023-07-02,Karnataka,28.6,6.6,63,7.3
2023-07-02,Punjab,26.7,8.9,81,11.8
2023-07-02,Uttar Pradesh,29.6,5.4,72,17.2
2023-07-03,Delhi,29.2,3.6,69,6.9
2023-07-03,Maharashtra,25.2,12.3,85,5.6
2023-07-03,Karnataka,25.0,13.9,83,15.7
2023-07-03,Punjab,26.7,4.0,83,13.7
2023-07-03,Uttar Pradesh,28.6,4.0,88,18.9
2023-07-04,Delhi,26.6,8.0,84,14.1
2023-07-04,Maharashtra,26.1,8.8,68,11.0
2023-07-04,Karnataka,25.4,14.2,84,8.9
2023-07-04,Punjab,27.5,15.5,87,12.8
2023-07-04,Uttar Pradesh,28.0,12.5,71,10.2
2023-07-05,Delhi,27.3,4.3,69,9.2
2023-07-05,Maharashtra,28.9,18.1,70,7.8
2023-07-05,Karnataka,27.9,5.3,79,17.7
2023-07-05,Punjab,24.7,17.7,72,18.2
2023-07-05,Uttar Pradesh,27.5,17.2,69,13.8
2023-07-06,Delhi,26.7,2.4,77,6.9
2023-07-06,Maharashtra,27.7,5.0,73,6.4
2023-07-06,Karnataka,27.3,5.1,88,18.0
2023-07-06,Punjab,28.3,10.8,62,19.4
2023-07-06,Uttar Pradesh,25.6,2.8,87,15.0
2023-07-07,Delhi,28.9,1.4,67,12.2
2023-07-07,Maharashtra,24.4,14.5,68,14.0
2023-07-07,Karnataka,25.9,9.1,72,5.2
2023-07-07,Punjab,25.9,4.3,87,15.1
2023-07-07,Uttar Pradesh,27.4,15.1,67,6.9
2023-07-08,Delhi,25.8,16.7,83,16.2
2023-07-08,Maharashtra,25.0,12.0,80,6.0
2023-07-08,Karnataka,26.5,11.3,61,17.1
2023-07-08,Punjab,28.3,6.1,80,11.8
2023-07-08,Uttar Pradesh,26.4,16.1,84,11.8
2023-07-09,Delhi,24.2,7.2,82,5.8
2023-07-09,Maharashtra,28.6,11.7,68,17.2
2023-07-09,Karnataka,27.9,15.2,83,19.6
2023-07-09,Punjab,25.7,11.4,74,18.9
2023-07-09,Uttar Pradesh,28.3,11.7,74,16.3
2023-07-10,Delhi,25.5,14.9,79,10.4
2023-07-10,Maharashtra,24.6,15.5,83,16.8
2023-07-10,Karnataka,24.9,17.7,67,18.6
2023-07-10,Punjab,28.4,17.2,80,17.4
2023-07-10,Uttar Pradesh,25.7,18.4,74,16.1
2023-07-11,Delhi,26.2,5.4,71,9.4
2023-07-11,Maharashtra,26.7,1.4,71,12.6
2023-07-11,Karnataka,26.0,7.6,81,8.7
2023-07-11,Punjab,23.9,14.0,85,18.5
2023-07-11,Uttar Pradesh,25.9,4.8,67,15.4
2023-07-12,Delhi,24.2,10.2,78,19.3
2023-07-12,Maharashtra,23.8,2.8,86,7.1
2023-07-12,Karnataka,23.8,11.1,77,10.8
2023-07-12,Punjab,24.6,13.3,74,17.9
2023-07-12,Uttar Pradesh,26.7,13.3,78,19.9
2023-07-13,Delhi,26.3,8.0,89,19.1
2023-07-13,Maharashtra,23.4,16.4,83,8.4
2023-07-13,Karnataka,26.8,10.1,66,18.6
2023-07-13,Punjab,27.5,0.6,74,18.3
2023-07-13,Uttar Pradesh,24.5,4.1,68,10.9
2023-07-14,Delhi,25.7,7.1,76,9.8
2023-07-14,Maharashtra,26.0,2.4,84,5.5
2023-07-14,Karnataka,26.6,14.6,69,9.7
2023-07-14,Punjab,25.3,20.0,83,13.8
2023-07-14,Uttar Pradesh,25.2,14.2,69,18.5
2023-07-15,Delhi,23.0,17.8,74,10.9
2023-07-15,Maharashtra,23.7,0.4,83,8.0
2023-07-15,Karnataka,24.8,9.5,88,7.2
2023-07-15,Punjab,27.0,11.4,61,12.7
2023-07-15,Uttar Pradesh,27.2,9.6,70,6.2
2023-07-16,Delhi,24.0,18.3,63,15.2
2023-07-16,Maharashtra,25.8,17.3,77,6.3
2023-07-16,Karnataka,23.6,8.3,79,9.7
2023-07-16,Punjab,27.4,19.5,84,16.9
2023-07-16,Uttar Pradesh,24.6,3.8,78,11.0
2023-07-17,Delhi,23.5,7.6,88,16.6
2023-07-17,Maharashtra,23.9,0.4,65,13.6
2023-07-17,Karnataka,25.9,11.2,78,16.8
2023-07-17,Punjab,27.1,3.0,74,7.5
2023-07-17,Uttar Pradesh,24.9,17.5,71,14.9
2023-07-18,Delhi,25.4,18.2,72,9.2
2023-07-18,Maharashtra,23.2,19.7,63,7.2
2023-07-18,Karnataka,23.3,5.2,69,18.2
2023-07-18,Punjab,25.7,16.2,68,12.9
2023-07-18,Uttar Pradesh,26.4,14.4,63,12.6
2023-07-19,Delhi,22.5,11.2,82,7.4
2023-07-19,Maharashtra,22.6,5.3,65,10.6
2023-07-19,Karnataka,26.1,19.4,80,12.7
2023-07-19,Punjab,26.1,17.2,64,8.4
2023-07-19,Uttar Pradesh,22.5,16.0,78,5.2
2023-07-20,Delhi,21.9,15.9,89,12.2
2023-07-20,Maharashtra,25.6,1.0,81,5.7
2023-07-20,Karnataka,25.6,10.0,73,12.6
2023-07-20,Punjab,21.9,3.7,75,14.1
2023-07-20,Uttar Pradesh,23.2,13.8,68,19.3
2023-07-21,Delhi,26.3,6.0,81,17.8
2023-07-21,Maharashtra,25.5,17.9,66,14.3
2023-07-21,Karnataka,22.6,10.9,75,9.1
2023-07-21,Punjab,25.7,18.3,66,6.3
2023-07-21,Uttar Pradesh,25.7,12.6,73,7.7
2023-07-22,Delhi,23.3,13.5,62,10.6
2023-07-22,Maharashtra,24.6,11.1,67,13.6
2023-07-22,Karnataka,24.1,16.6,66,8.2
2023-07-22,Punjab,24.0,2.5,81,13.0
2023-07-22,Uttar Pradesh,25.8,7.5,68,18.1
2023-07-23,Delhi,26.3,9.7,86,13.0
2023-07-23,Maharashtra,23.1,18.2,70,19.9
2023-07-23,Karnataka,24.2,10.0,82,11.5
2023-07-23,Punjab,25.5,14.7,61,15.8
2023-07-23,Uttar Pradesh,26.3,16.8,74,11.2
2023-07-24,Delhi,21.5,9.5,86,6.7
2023-07-24,Maharashtra,21.3,17.5,71,15.6
2023-07-24,Karnataka,25.8,14.4,70,10.5
2023-07-24,Punjab,25.7,19.8,64,5.9
2023-07-24,Uttar Pradesh,22.0,3.3,88,7.7
2023-07-25,Delhi,23.7,14.2,88,14.4
2023-07-25,Maharashtra,25.2,14.5,71,7.2
2023-07-25,Karnataka,23.8,5.6,82,16.3
2023-07-25,Punjab,21.6,14.4,71,18.8
2023-07-25,Uttar Pradesh,22.5,18.2,63,13.5
2023-07-26,Delhi,21.5,7.2,77,19.0
2023-07-26,Maharashtra,21.6,18.3,69,16.7
2023-07-26,Karnataka,22.0,18.0,89,12.7
2023-07-26,Punjab,23.3,8.3,83,10.8
2023-07-26,Uttar Pradesh,25.5,1.9,73,6.2
2023-07-27,Delhi,22.3,16.4,73,9.8
2023-07-27,Maharashtra,23.6,10.5,73,15.9
2023-07-27,Karnataka,21.4,1.3,88,9.2
2023-07-27,Punjab,21.3,15.4,85,16.4
2023-07-27,Uttar Pradesh,25.4,11.2,74,18.7
2023-07-28,Delhi,20.9,14.6,66,14.2
2023-07-28,Maharashtra,21.2,7.1,84,8.0
2023-07-28,Karnataka,21.9,14.9,76,10.9
2023-07-28,Punjab,24.8,7.2,86,11.1
2023-07-28,Uttar Pradesh,22.9,4.0,82,15.3
2023-07-29,Delhi,24.7,18.5,61,15.2
2023-07-29,Maharashtra,22.7,11.8,80,17.1
2023-07-29,Karnataka,25.3,14.6,70,14.6
2023-07-29,Punjab,24.7,10.6,62,6.8
2023-07-29,Uttar Pradesh,25.0,8.9,66,8.1
2023-07-30,Delhi,21.1,17.6,79,15.4
2023-07-30,Maharashtra,23.0,11.7,69,8.2
2023-07-30,Karnataka,20.6,4.7,60,13.7
2023-07-30,Punjab,21.0,17.0,82,19.3
2023-07-30,Uttar Pradesh,22.1,18.8,63,12.8
2023-07-31,Delhi,24.5,19.6,77,18.3
2023-07-31,Maharashtra,22.0,0.9,82,15.5
2023-07-31,Karnataka,22.5,15.5,72,13.9
2023-07-31,Punjab,24.0,19.4,85,18.7
2023-07-31,Uttar Pradesh,21.1,10.6,77,18.9
2023-08-01,Delhi,20.3,8.3,68,5.2
2023-08-01,Maharashtra,21.4,19.7,79,16.5
2023-08-01,Karnataka,23.7,4.3,72,6.0
2023-08-01,Punjab,20.6,14.6,61,14.0
2023-08-01,Uttar Pradesh,23.3,5.4,66,9.2
2023-08-02,Delhi,20.7,0.8,79,13.9
2023-08-02,Maharashtra,24.3,17.5,89,14.1
2023-08-02,Karnataka,21.2,12.4,73,12.6
2023-08-02,Punjab,19.9,12.3,60,8.7
2023-08-02,Uttar Pradesh,23.6,17.6,85,9.0
2023-08-03,Delhi,21.7,16.4,76,13.1
2023-08-03,Maharashtra,23.6,0.1,62,19.2
2023-08-03,Karnataka,22.0,11.6,75,19.2
2023-08-03,Punjab,24.5,3.1,67,14.4
2023-08-03,Uttar Pradesh,24.0,0.3,76,12.2
2023-08-04,Delhi,21.3,11.3,74,13.7
2023-08-04,Maharashtra,19.6,8.7,78,14.5
2023-08-04,Karnataka,22.5,12.0,69,18.5
2023-08-04,Punjab,20.7,18.4,81,14.0
2023-08-04,Uttar Pradesh,23.6,5.8,67,16.2
2023-08-05,Delhi,23.5,2.9,62,8.7
2023-08-05,Maharashtra,24.1,15.5,72,7.0
2023-08-05,Karnataka,20.7,7.5,66,17.0
2023-08-05,Punjab,21.7,3.4,77,17.1
2023-08-05,Uttar Pradesh,21.5,11.2,71,11.8
2023-08-06,Delhi,19.3,7.7,81,10.3
2023-08-06,Maharashtra,22.9,19.7,86,15.0
2023-08-06,Karnataka,21.9,2.1,69,6.5
2023-08-06,Punjab,20.7,14.4,84,8.5
2023-08-06,Uttar Pradesh,21.5,10.4,61,13.0
2023-08-07,Delhi,22.7,0.7,88,10.0
2023-08-07,Maharashtra,23.4,16.9,68,12.9
2023-08-07,Karnataka,19.6,13.2,85,18.1
2023-08-07,Punjab,19.7,8.9,66,11.4
2023-08-07,Uttar Pradesh,22.0,7.7,85,19.2
2023-08-08,Delhi,21.3,4.4,66,7.5
2023-08-08,Maharashtra,22.9,0.3,72,18.6
2023-08-08,Karnataka,21.2,11.8,72,13.5
2023-08-08,Punjab,23.7,15.5,84,14.8
2023-08-08,Uttar Pradesh,23.4,11.9,70,15.9
2023-08-09,Delhi,21.6,0.2,68,13.7
2023-08-09,Maharashtra,19.1,9.9,64,6.6
2023-08-09,Karnataka,22.4,18.5,80,5.3
2023-08-09,Punjab,23.3,0.2,63,14.4
2023-08-09,Uttar Pradesh,20.4,11.2,83,11.7
2023-08-10,Delhi,20.1,10.6,63,17.9
2023-08-10,Maharashtra,20.6,10.4,66,10.9
2023-08-10,Karnataka,21.7,0.1,75,17.7
2023-08-10,Punjab,19.8,8.5,65,5.6
2023-08-10,Uttar Pradesh,21.3,11.6,88,5.6
2023-08-11,Delhi,19.5,13.2,80,18.3
2023-08-11,Maharashtra,19.8,4.8,83,8.9
2023-08-11,Karnataka,22.2,14.0,70,8.8
2023-08-11,Punjab,19.3,5.9,69,7.8
2023-08-11,Uttar Pradesh,22.5,1.2,68,8.5
2023-08-12,Delhi,21.1,4.3,71,11.9
2023-08-12,Maharashtra,19.7,18.7,66,10.0
2023-08-12,Karnataka,19.9,8.9,85,8.4
2023-08-12,Punjab,19.4,19.2,65,13.9
2023-08-12,Uttar Pradesh,23.2,12.4,84,15.5
2023-08-13,Delhi,19.3,4.5,77,11.6
2023-08-13,Maharashtra,19.9,14.4,78,10.0
2023-08-13,Karnataka,18.9,4.7,72,13.4
2023-08-13,Punjab,21.9,9.3,67,16.8
2023-08-13,Uttar Pradesh,19.2,8.2,78,12.9
2023-08-14,Delhi,20.5,1.0,86,17.0
2023-08-14,Maharashtra,19.0,16.6,80,11.9
2023-08-14,Karnataka,22.6,19.7,75,6.3
2023-08-14,Punjab,19.2,19.4,87,19.9
2023-08-14,Uttar Pradesh,21.2,13.3,76,6.0
2023-08-15,Delhi,21.2,13.3,70,18.4
2023-08-15,Maharashtra,23.0,9.0,76,7.7
2023-08-15,Karnataka,19.7,14.0,71,19.3
2023-08-15,Punjab,21.0,2.8,90,14.3
2023-08-15,Uttar Pradesh,19.0,9.7,81,9.7
2023-08-16,Delhi,20.3,4.2,68,13.4
2023-08-16,Maharashtra,18.3,15.4,75,6.6
2023-08-16,Karnataka,21.2,15.7,74,16.8
2023-08-16,Punjab,18.7,9.5,70,19.0
2023-08-16,Uttar Pradesh,22.4,12.4,85,16.9
2023-08-17,Delhi,20.0,11.4,75,16.0
2023-08-17,Maharashtra,22.2,5.1,75,7.3
2023-08-17,Karnataka,18.3,13.0,62,18.9
2023-08-17,Punjab,22.3,18.6,83,6.6
2023-08-17,Uttar Pradesh,18.7,19.5,78,11.5
2023-08-18,Delhi,18.6,4.1,68,6.7
2023-08-18,Maharashtra,20.2,4.6,70,16.7
2023-08-18,Karnataka,20.4,5.3,72,13.0
2023-08-18,Punjab,18.1,4.0,90,13.1
2023-08-18,Uttar Pradesh,19.4,13.7,67,10.3
2023-08-19,Delhi,20.1,15.4,81,11.5
2023-08-19,Maharashtra,19.3,0.2,87,16.4
2023-08-19,Karnataka,21.0,18.0,63,18.9
2023-08-19,Punjab,19.9,9.6,73,18.7
2023-08-19,Uttar Pradesh,19.6,19.9,88,6.4
2023-08-20,Delhi,19.2,15.1,80,12.1
2023-08-20,Maharashtra,22.4,11.8,61,6.2
2023-08-20,Karnataka,22.0,14.3,65,13.8
2023-08-20,Punjab,18.2,11.2,64,10.5
2023-08-20,Uttar Pradesh,19.1,7.2,67,7.0
2023-08-21,Delhi,17.8,0.7,87,6.6
2023-08-21,Maharashtra,21.1,19.0,86,16.7
2023-08-21,Karnataka,21.9,19.7,71,13.4
2023-08-21,Punjab,19.0,16.3,84,9.3
2023-08-21,Uttar Pradesh,21.3,10.0,71,19.9
2023-08-22,Delhi,17.4,11.9,67,16.7
2023-08-22,Maharashtra,21.1,13.9,90,16.5
2023-08-22,Karnataka,18.3,9.5,86,8.5
2023-08-22,Punjab,18.0,19.2,62,17.6
2023-08-22,Uttar Pradesh,17.4,5.9,83,8.5
2023-08-23,Delhi,20.7,15.4,82,5.1
2023-08-23,Maharashtra,17.7,3.8,77,8.3
2023-08-23,Karnataka,17.7,1.8,81,19.9
2023-08-23,Punjab,17.7,12.4,72,18.5
2023-08-23,Uttar Pradesh,18.6,18.2,89,12.0
2023-08-24,Delhi,21.4,4.5,80,14.6
2023-08-24,Maharashtra,21.5,4.5,81,11.5
2023-08-24,Karnataka,20.4,12.8,66,7.0
2023-08-24,Punjab,17.3,17.9,62,14.5
2023-08-24,Uttar Pradesh,21.2,7.0,62,5.9
2023-08-25,Delhi,21.1,0.1,64,12.0
2023-08-25,Maharashtra,21.1,12.7,82,6.2
2023-08-25,Karnataka,21.5,10.5,68,7.8
2023-08-25,Punjab,18.1,5.3,68,16.9
2023-08-25,Uttar Pradesh,19.8,12.6,76,17.6
2023-08-26,Delhi,17.2,18.9,62,8.2
2023-08-26,Maharashtra,19.2,0.3,67,5.2
2023-08-26,Karnataka,18.7,16.0,82,18.9
2023-08-26,Punjab,19.4,10.7,70,12.2
2023-08-26,Uttar Pradesh,18.6,10.9,90,12.9
2023-08-27,Delhi,21.1,1.6,76,7.0
2023-08-27,Maharashtra,18.9,0.4,84,10.7
2023-08-27,Karnataka,20.5,4.5,70,17.1
2023-08-27,Punjab,21.6,10.5,66,12.7
2023-08-27,Uttar Pradesh,17.7,10.3,68,6.0
2023-08-28,Delhi,20.0,19.3,63,11.6
2023-08-28,Maharashtra,18.7,12.4,72,9.8
2023-08-28,Karnataka,20.8,1.9,62,9.4
2023-08-28,Punjab,19.4,2.7,83,5.8
2023-08-28,Uttar Pradesh,18.0,13.2,80,15.5
2023-08-29,Delhi,19.3,16.7,85,18.9
2023-08-29,Maharashtra,20.7,13.1,85,19.1
2023-08-29,Karnataka,19.3,6.7,78,8.6
2023-08-29,Punjab,16.6,18.8,86,7.2
