date,crop,market,state,city,price_per_kg,quantity_traded,quality_grade
2022-04-22,Onion,Yeshwanthpur,Karnataka,Bangalore,37.88,11067,A
2022-04-22,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.85,8796,A
2022-04-22,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,38.81,5842,C
2022-04-22,Potato,Azadpur Mandi,Delhi,Delhi,25.11,3544,B
2022-04-22,Potato,Vashi Market,Maharashtra,Mumbai,22.89,2844,C
2022-04-22,Potato,Yeshwanthpur,Karnataka,Bangalore,22.57,4323,A
2022-04-22,Potato,Ludhiana Mandi,Punjab,Ludhiana,21.70,9052,B
2022-04-22,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,24.57,7382,A
2022-04-22,Wheat,Azadpur Mandi,Delhi,Delhi,26.29,4640,B
2022-04-22,Wheat,Vashi Market,Maharashtra,Mumbai,25.66,5467,A
2022-04-22,Wheat,Yeshwanthpur,Karnataka,Bangalore,25.25,8067,B
2022-04-22,Wheat,Ludhiana Mandi,Punjab,Ludhiana,26.27,2733,B
2022-04-22,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,23.63,2909,C
2022-04-22,Rice,Azadpur Mandi,Delhi,Delhi,32.71,8610,B
2022-04-22,Rice,Vashi Market,Maharashtra,Mumbai,31.76,5831,A
2022-04-22,Rice,Yeshwanthpur,Karnataka,Bangalore,31.20,6489,B
2022-04-22,Rice,Ludhiana Mandi,Punjab,Ludhiana,34.07,3548,C
2022-04-22,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,36.20,10461,B
2022-04-22,Cotton,Azadpur Mandi,Delhi,Delhi,62.12,5689,A
2022-04-22,Cotton,Vashi Market,Maharashtra,Mumbai,62.55,8569,B
2022-04-22,Cotton,Yeshwanthpur,Karnataka,Bangalore,60.54,11561,A
2022-04-22,Cotton,Ludhiana Mandi,Punjab,Ludhiana,63.22,11901,C
2022-04-22,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,63.27,10117,B
2022-04-22,Soybean,Azadpur Mandi,Delhi,Delhi,46.14,11145,B
2022-04-22,Soybean,Vashi Market,Maharashtra,Mumbai,47.22,7537,A
2022-04-22,Soybean,Yeshwanthpur,Karnataka,Bangalore,49.82,2217,A
2022-04-22,Soybean,Ludhiana Mandi,Punjab,Ludhiana,47.40,7287,B
2022-04-22,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,47.42,11630,C
2022-04-23,Tomato,Azadpur Mandi,Delhi,Delhi,32.17,11692,B
2022-04-23,Tomato,Vashi Market,Maharashtra,Mumbai,28.54,3153,B
2022-04-23,Tomato,Yeshwanthpur,Karnataka,Bangalore,28.22,10383,C
2022-04-23,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.28,5378,C
2022-04-23,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,31.76,4092,C
2022-04-23,Onion,Azadpur Mandi,Delhi,Delhi,35.71,4220,B
2022-04-23,Onion,Vashi Market,Maharashtra,Mumbai,39.98,2291,B
2022-04-23,Onion,Yeshwanthpur,Karnataka,Bangalore,36.52,4880,B
2022-04-23,Onion,Ludhiana Mandi,Punjab,Ludhiana,36.70,9102,B
2022-04-23,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,36.85,11109,A
2022-04-23,Potato,Azadpur Mandi,Delhi,Delhi,23.11,11843,A
2022-04-23,Potato,Vashi Market,Maharashtra,Mumbai,25.12,4776,C
2022-04-23,Potato,Yeshwanthpur,Karnataka,Bangalore,21.46,9218,C
2022-04-23,Potato,Ludhiana Mandi,Punjab,Ludhiana,20.80,9702,C
2022-04-23,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,22.14,11665,B
2022-04-23,Wheat,Azadpur Mandi,Delhi,Delhi,26.83,8441,B
2022-04-23,Wheat,Vashi Market,Maharashtra,Mumbai,28.17,8346,B
2022-04-23,Wheat,Yeshwanthpur,Karnataka,Bangalore,26.71,5018,A
2022-04-23,Wheat,Ludhiana Mandi,Punjab,Ludhiana,24.02,6339,B
2022-04-23,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,23.86,8567,A
2022-04-23,Rice,Azadpur Mandi,Delhi,Delhi,30.29,7209,B
2022-04-23,Rice,Vashi Market,Maharashtra,Mumbai,34.78,7738,C
2022-04-23,Rice,Yeshwanthpur,Karnataka,Bangalore,30.60,9528,A
2022-04-23,Rice,Ludhiana Mandi,Punjab,Ludhiana,33.44,8780,A
2022-04-23,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.41,11911,A
2022-04-23,Cotton,Azadpur Mandi,Delhi,Delhi,60.97,4818,B
2022-04-23,Cotton,Vashi Market,Maharashtra,Mumbai,57.83,2135,A
2022-04-23,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.37,6862,A
2022-04-23,Cotton,Ludhiana Mandi,Punjab,Ludhiana,60.72,7692,B
2022-04-23,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,60.09,9488,B
2022-04-23,Soybean,Azadpur Mandi,Delhi,Delhi,46.33,2038,B
2022-04-23,Soybean,Vashi Market,Maharashtra,Mumbai,49.89,10638,C
2022-04-23,Soybean,Yeshwanthpur,Karnataka,Bangalore,48.83,8189,C
2022-04-23,Soybean,Ludhiana Mandi,Punjab,Ludhiana,48.55,3797,A
2022-04-23,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,48.80,5561,C
2022-04-24,Tomato,Azadpur Mandi,Delhi,Delhi,29.51,8900,B
2022-04-24,Tomato,Vashi Market,Maharashtra,Mumbai,32.39,9500,C
2022-04-24,Tomato,Yeshwanthpur,Karnataka,Bangalore,30.98,4442,C
2022-04-24,Tomato,Ludhiana Mandi,Punjab,Ludhiana,28.55,2052,B
2022-04-24,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,29.46,6409,C
2022-04-24,Onion,Azadpur Mandi,Delhi,Delhi,34.31,6580,B
2022-04-24,Onion,Vashi Market,Maharashtra,Mumbai,38.91,11290,A
2022-04-24,Onion,Yeshwanthpur,Karnataka,Bangalore,38.53,10091,C
2022-04-24,Onion,Ludhiana Mandi,Punjab,Ludhiana,37.56,11686,A
2022-04-24,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,35.00,9545,A
2022-04-24,Potato,Azadpur Mandi,Delhi,Delhi,26.02,3617,C
2022-04-24,Potato,Vashi Market,Maharashtra,Mumbai,25.63,10589,A
2022-04-24,Potato,Yeshwanthpur,Karnataka,Bangalore,21.31,5375,A
2022-04-24,Potato,Ludhiana Mandi,Punjab,Ludhiana,25.66,7621,C
2022-04-24,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,23.72,4195,B
2022-04-24,Wheat,Azadpur Mandi,Delhi,Delhi,25.49,6611,B
2022-04-24,Wheat,Vashi Market,Maharashtra,Mumbai,23.31,11435,A
2022-04-24,Wheat,Yeshwanthpur,Karnataka,Bangalore,27.08,6095,A
2022-04-24,Wheat,Ludhiana Mandi,Punjab,Ludhiana,25.94,4926,B
2022-04-24,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,26.75,4471,C
2022-04-24,Rice,Azadpur Mandi,Delhi,Delhi,32.15,2171,B
2022-04-24,Rice,Vashi Market,Maharashtra,Mumbai,31.03,2189,A
2022-04-24,Rice,Yeshwanthpur,Karnataka,Bangalore,30.80,6732,A
2022-04-24,Rice,Ludhiana Mandi,Punjab,Ludhiana,31.14,2619,C
2022-04-24,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,31.72,7929,A
2022-04-24,Cotton,Azadpur Mandi,Delhi,Delhi,61.47,10108,C
2022-04-24,Cotton,Vashi Market,Maharashtra,Mumbai,63.16,7827,C
2022-04-24,Cotton,Yeshwanthpur,Karnataka,Bangalore,61.04,4307,C
2022-04-24,Cotton,Ludhiana Mandi,Punjab,Ludhiana,60.96,6402,A
2022-04-24,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,62.13,9744,B
2022-04-24,Soybean,Azadpur Mandi,Delhi,Delhi,49.95,6099,C
2022-04-24,Soybean,Vashi Market,Maharashtra,Mumbai,45.65,9512,B
2022-04-24,Soybean,Yeshwanthpur,Karnataka,Bangalore,49.14,6150,B
2022-04-24,Soybean,Ludhiana Mandi,Punjab,Ludhiana,49.63,5829,C
2022-04-24,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,48.10,5081,C
2022-04-25,Tomato,Azadpur Mandi,Delhi,Delhi,27.27,2062,B
2022-04-25,Tomato,Vashi Market,Maharashtra,Mumbai,30.68,5882,B
2022-04-25,Tomato,Yeshwanthpur,Karnataka,Bangalore,30.12,11003,C
2022-04-25,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.26,6802,B
2022-04-25,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,31.60,4731,C
2022-04-25,Onion,Azadpur Mandi,Delhi,Delhi,36.41,10729,C
2022-04-25,Onion,Vashi Market,Maharashtra,Mumbai,36.18,8191,C
2022-04-25,Onion,Yeshwanthpur,Karnataka,Bangalore,36.81,9248,A
2022-04-25,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.76,7372,A
2022-04-25,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,35.13,5382,B
2022-04-25,Potato,Azadpur Mandi,Delhi,Delhi,23.70,10444,B
2022-04-25,Potato,Vashi Market,Maharashtra,Mumbai,22.37,11913,B
2022-04-25,Potato,Yeshwanthpur,Karnataka,Bangalore,24.10,10481,C
2022-04-25,Potato,Ludhiana Mandi,Punjab,Ludhiana,22.17,9384,A
2022-04-25,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,20.74,3090,C
2022-04-25,Wheat,Azadpur Mandi,Delhi,Delhi,23.31,6765,B
2022-04-25,Wheat,Vashi Market,Maharashtra,Mumbai,28.87,5227,A
2022-04-25,Wheat,Yeshwanthpur,Karnataka,Bangalore,26.89,11362,A
2022-04-25,Wheat,Ludhiana Mandi,Punjab,Ludhiana,23.51,10791,B
2022-04-25,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,27.98,7794,C
2022-04-25,Rice,Azadpur Mandi,Delhi,Delhi,30.53,3622,C
2022-04-25,Rice,Vashi Market,Maharashtra,Mumbai,33.24,3078,A
2022-04-25,Rice,Yeshwanthpur,Karnataka,Bangalore,31.53,3793,B
2022-04-25,Rice,Ludhiana Mandi,Punjab,Ludhiana,34.29,9823,A
2022-04-25,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,36.06,4640,C
2022-04-25,Cotton,Azadpur Mandi,Delhi,Delhi,60.95,8208,A
2022-04-25,Cotton,Vashi Market,Maharashtra,Mumbai,57.24,2049,B
2022-04-25,Cotton,Yeshwanthpur,Karnataka,Bangalore,62.32,9761,C
2022-04-25,Cotton,Ludhiana Mandi,Punjab,Ludhiana,61.40,11732,C
2022-04-25,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,58.63,9229,B
2022-04-25,Soybean,Azadpur Mandi,Delhi,Delhi,48.05,8966,B
2022-04-25,Soybean,Vashi Market,Maharashtra,Mumbai,49.08,7763,A
2022-04-25,Soybean,Yeshwanthpur,Karnataka,Bangalore,48.18,6417,B
2022-04-25,Soybean,Ludhiana Mandi,Punjab,Ludhiana,48.35,5970,C
2022-04-25,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,44.55,2233,B
2022-04-26,Tomato,Azadpur Mandi,Delhi,Delhi,31.38,3263,C
2022-04-26,Tomato,Vashi Market,Maharashtra,Mumbai,27.96,6556,A
2022-04-26,Tomato,Yeshwanthpur,Karnataka,Bangalore,29.12,9245,A
2022-04-26,Tomato,Ludhiana Mandi,Punjab,Ludhiana,31.05,4581,B
2022-04-26,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,28.82,11532,B
2022-04-26,Onion,Azadpur Mandi,Delhi,Delhi,39.76,9241,A
2022-04-26,Onion,Vashi Market,Maharashtra,Mumbai,35.29,2638,C
2022-04-26,Onion,Yeshwanthpur,Karnataka,Bangalore,35.07,10448,A
2022-04-26,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.21,2454,A
2022-04-26,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,36.22,3945,C
2022-04-26,Potato,Azadpur Mandi,Delhi,Delhi,20.55,8546,A
2022-04-26,Potato,Vashi Market,Maharashtra,Mumbai,24.34,6790,C
2022-04-26,Potato,Yeshwanthpur,Karnataka,Bangalore,22.07,4521,B
2022-04-26,Potato,Ludhiana Mandi,Punjab,Ludhiana,25.15,8835,B
2022-04-26,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,20.98,2352,B
2022-04-26,Wheat,Azadpur Mandi,Delhi,Delhi,23.80,5563,A
2022-04-26,Wheat,Vashi Market,Maharashtra,Mumbai,24.37,11991,B
2022-04-26,Wheat,Yeshwanthpur,Karnataka,Bangalore,28.61,5467,A
2022-04-26,Wheat,Ludhiana Mandi,Punjab,Ludhiana,26.74,2486,C
2022-04-26,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,28.70,9752,A
2022-04-26,Rice,Azadpur Mandi,Delhi,Delhi,34.88,8539,C
2022-04-26,Rice,Vashi Market,Maharashtra,Mumbai,34.41,5647,C
2022-04-26,Rice,Yeshwanthpur,Karnataka,Bangalore,31.02,6276,B
2022-04-26,Rice,Ludhiana Mandi,Punjab,Ludhiana,35.23,4901,B
2022-04-26,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,31.80,6692,A
2022-04-26,Cotton,Azadpur Mandi,Delhi,Delhi,61.30,9506,C
2022-04-26,Cotton,Vashi Market,Maharashtra,Mumbai,62.31,10699,B
2022-04-26,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.55,10792,B
2022-04-26,Cotton,Ludhiana Mandi,Punjab,Ludhiana,61.48,7292,A
2022-04-26,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,58.99,3543,A
2022-04-26,Soybean,Azadpur Mandi,Delhi,Delhi,47.07,7183,A
2022-04-26,Soybean,Vashi Market,Maharashtra,Mumbai,45.30,9022,A
2022-04-26,Soybean,Yeshwanthpur,Karnataka,Bangalore,50.18,11007,B
2022-04-26,Soybean,Ludhiana Mandi,Punjab,Ludhiana,47.71,10194,B
2022-04-26,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,45.75,4027,C
2022-04-27,Tomato,Azadpur Mandi,Delhi,Delhi,28.71,3329,B
2022-04-27,Tomato,Vashi Market,Maharashtra,Mumbai,27.53,2991,B
2022-04-27,Tomato,Yeshwanthpur,Karnataka,Bangalore,30.14,9904,B
2022-04-27,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.71,5529,C
2022-04-27,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,30.04,8756,A
2022-04-27,Onion,Azadpur Mandi,Delhi,Delhi,35.88,8187,B
2022-04-27,Onion,Vashi Market,Maharashtra,Mumbai,38.50,9113,A
2022-04-27,Onion,Yeshwanthpur,Karnataka,Bangalore,39.79,6692,B
2022-04-27,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.89,8693,C
2022-04-27,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,34.34,11187,A
2022-04-27,Potato,Azadpur Mandi,Delhi,Delhi,24.81,11763,C
2022-04-27,Potato,Vashi Market,Maharashtra,Mumbai,25.30,8393,C
2022-04-27,Potato,Yeshwanthpur,Karnataka,Bangalore,25.24,3909,A
2022-04-27,Potato,Ludhiana Mandi,Punjab,Ludhiana,25.87,2685,A
2022-04-27,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,25.77,8390,B
2022-04-27,Wheat,Azadpur Mandi,Delhi,Delhi,25.68,8709,B
2022-04-27,Wheat,Vashi Market,Maharashtra,Mumbai,24.69,2814,A
2022-04-27,Wheat,Yeshwanthpur,Karnataka,Bangalore,24.52,6528,A
2022-04-27,Wheat,Ludhiana Mandi,Punjab,Ludhiana,25.86,4930,B
2022-04-27,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,27.87,8993,C
2022-04-27,Rice,Azadpur Mandi,Delhi,Delhi,33.16,9014,B
2022-04-27,Rice,Vashi Market,Maharashtra,Mumbai,31.77,9324,B
2022-04-27,Rice,Yeshwanthpur,Karnataka,Bangalore,35.59,10312,B
2022-04-27,Rice,Ludhiana Mandi,Punjab,Ludhiana,33.85,8512,C
2022-04-27,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.99,9393,C
2022-04-27,Cotton,Azadpur Mandi,Delhi,Delhi,58.64,8176,C
2022-04-27,Cotton,Vashi Market,Maharashtra,Mumbai,59.61,8289,B
2022-04-27,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.02,4939,C
2022-04-27,Cotton,Ludhiana Mandi,Punjab,Ludhiana,60.62,9490,A
2022-04-27,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,60.96,8998,C
2022-04-27,Soybean,Azadpur Mandi,Delhi,Delhi,47.93,4441,C
2022-04-27,Soybean,Vashi Market,Maharashtra,Mumbai,47.97,6584,A
2022-04-27,Soybean,Yeshwanthpur,Karnataka,Bangalore,44.46,6900,C
2022-04-27,Soybean,Ludhiana Mandi,Punjab,Ludhiana,48.08,6327,B
2022-04-27,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,45.79,8854,A
2022-04-28,Tomato,Azadpur Mandi,Delhi,Delhi,29.94,3977,B
2022-04-28,Tomato,Vashi Market,Maharashtra,Mumbai,30.09,2307,C
2022-04-28,Tomato,Yeshwanthpur,Karnataka,Bangalore,29.82,4935,A
2022-04-28,Tomato,Ludhiana Mandi,Punjab,Ludhiana,30.80,10768,C
2022-04-28,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,30.37,10314,A
2022-04-28,Onion,Azadpur Mandi,Delhi,Delhi,34.86,5021,B
2022-04-28,Onion,Vashi Market,Maharashtra,Mumbai,38.31,8244,C
2022-04-28,Onion,Yeshwanthpur,Karnataka,Bangalore,38.44,6067,A
2022-04-28,Onion,Ludhiana Mandi,Punjab,Ludhiana,38.87,5743,B
2022-04-28,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,39.51,2498,B
2022-04-28,Potato,Azadpur Mandi,Delhi,Delhi,25.26,9616,A
2022-04-28,Potato,Vashi Market,Maharashtra,Mumbai,23.36,6815,B
2022-04-28,Potato,Yeshwanthpur,Karnataka,Bangalore,24.02,6313,B
2022-04-28,Potato,Ludhiana Mandi,Punjab,Ludhiana,25.67,9053,A
2022-04-28,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,25.39,11164,C
2022-04-28,Wheat,Azadpur Mandi,Delhi,Delhi,24.59,7443,A
2022-04-28,Wheat,Vashi Market,Maharashtra,Mumbai,23.34,7438,C
2022-04-28,Wheat,Yeshwanthpur,Karnataka,Bangalore,28.92,6497,C
2022-04-28,Wheat,Ludhiana Mandi,Punjab,Ludhiana,24.46,10181,B
2022-04-28,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,28.75,9303,C
2022-04-28,Rice,Azadpur Mandi,Delhi,Delhi,32.55,4026,A
2022-04-28,Rice,Vashi Market,Maharashtra,Mumbai,34.75,2030,B
2022-04-28,Rice,Yeshwanthpur,Karnataka,Bangalore,35.36,9926,C
2022-04-28,Rice,Ludhiana Mandi,Punjab,Ludhiana,33.52,8014,C
2022-04-28,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,34.56,11896,B
2022-04-28,Cotton,Azadpur Mandi,Delhi,Delhi,60.06,5787,A
2022-04-28,Cotton,Vashi Market,Maharashtra,Mumbai,60.99,10541,B
2022-04-28,Cotton,Yeshwanthpur,Karnataka,Bangalore,61.15,7806,B
2022-04-28,Cotton,Ludhiana Mandi,Punjab,Ludhiana,59.95,7328,B
2022-04-28,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,57.13,5646,C
2022-04-28,Soybean,Azadpur Mandi,Delhi,Delhi,46.16,5895,B
2022-04-28,Soybean,Vashi Market,Maharashtra,Mumbai,45.44,9349,C
2022-04-28,Soybean,Yeshwanthpur,Karnataka,Bangalore,49.78,9208,C
2022-04-28,Soybean,Ludhiana Mandi,Punjab,Ludhiana,45.91,3181,A
2022-04-28,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,47.31,6110,C
2022-04-29,Tomato,Azadpur Mandi,Delhi,Delhi,31.08,10163,C
2022-04-29,Tomato,Vashi Market,Maharashtra,Mumbai,27.40,5618,C
2022-04-29,Tomato,Yeshwanthpur,Karnataka,Bangalore,27.80,11886,A
2022-04-29,Tomato,Ludhiana Mandi,Punjab,Ludhiana,32.56,6954,A
2022-04-29,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,29.72,9517,A
2022-04-29,Onion,Azadpur Mandi,Delhi,Delhi,35.65,10784,C
2022-04-29,Onion,Vashi Market,Maharashtra,Mumbai,38.49,4817,B
2022-04-29,Onion,Yeshwanthpur,Karnataka,Bangalore,37.27,9760,C
2022-04-29,Onion,Ludhiana Mandi,Punjab,Ludhiana,39.64,4073,B
2022-04-29,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,39.56,9016,B
2022-04-29,Potato,Azadpur Mandi,Delhi,Delhi,22.32,6262,B
2022-04-29,Potato,Vashi Market,Maharashtra,Mumbai,25.71,11609,A
2022-04-29,Potato,Yeshwanthpur,Karnataka,Bangalore,23.84,6645,B
2022-04-29,Potato,Ludhiana Mandi,Punjab,Ludhiana,21.06,2226,C
2022-04-29,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,25.94,10806,C
2022-04-29,Wheat,Azadpur Mandi,Delhi,Delhi,26.39,3696,C
2022-04-29,Wheat,Vashi Market,Maharashtra,Mumbai,26.66,7093,A
2022-04-29,Wheat,Yeshwanthpur,Karnataka,Bangalore,27.35,4833,C
2022-04-29,Wheat,Ludhiana Mandi,Punjab,Ludhiana,24.98,9251,B
2022-04-29,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,29.03,10312,B
2022-04-29,Rice,Azadpur Mandi,Delhi,Delhi,33.05,10940,C
2022-04-29,Rice,Vashi Market,Maharashtra,Mumbai,35.76,6156,C
2022-04-29,Rice,Yeshwanthpur,Karnataka,Bangalore,31.59,3769,C
2022-04-29,Rice,Ludhiana Mandi,Punjab,Ludhiana,33.11,2299,C
2022-04-29,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,32.07,6176,B
2022-04-29,Cotton,Azadpur Mandi,Delhi,Delhi,58.23,2368,A
2022-04-29,Cotton,Vashi Market,Maharashtra,Mumbai,60.34,9471,C
2022-04-29,Cotton,Yeshwanthpur,Karnataka,Bangalore,60.21,8727,A
2022-04-29,Cotton,Ludhiana Mandi,Punjab,Ludhiana,57.49,7727,B
2022-04-29,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,60.72,3126,A
2022-04-29,Soybean,Azadpur Mandi,Delhi,Delhi,46.99,2903,A
2022-04-29,Soybean,Vashi Market,Maharashtra,Mumbai,49.04,4407,C
2022-04-29,Soybean,Yeshwanthpur,Karnataka,Bangalore,49.49,7403,C
2022-04-29,Soybean,Ludhiana Mandi,Punjab,Ludhiana,44.91,11572,A
2022-04-29,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,48.87,10448,A
2022-04-30,Tomato,Azadpur Mandi,Delhi,Delhi,32.89,9492,B
2022-04-30,Tomato,Vashi Market,Maharashtra,Mumbai,28.85,10262,C
2022-04-30,Tomato,Yeshwanthpur,Karnataka,Bangalore,29.20,3944,B
2022-04-30,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.09,10706,C
2022-04-30,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,32.52,11773,B
2022-04-30,Onion,Azadpur Mandi,Delhi,Delhi,34.93,10378,C
2022-04-30,Onion,Vashi Market,Maharashtra,Mumbai,35.73,9862,A
2022-04-30,Onion,Yeshwanthpur,Karnataka,Bangalore,38.48,11631,A
2022-04-30,Onion,Ludhiana Mandi,Punjab,Ludhiana,39.81,7308,B
2022-04-30,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,35.65,7446,B
2022-04-30,Potato,Azadpur Mandi,Delhi,Delhi,23.01,11629,C
2022-04-30,Potato,Vashi Market,Maharashtra,Mumbai,25.69,7781,B
2022-04-30,Potato,Yeshwanthpur,Karnataka,Bangalore,25.77,9815,C
2022-04-30,Potato,Ludhiana Mandi,Punjab,Ludhiana,22.39,10119,B
2022-04-30,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,23.02,2149,A
2022-04-30,Wheat,Azadpur Mandi,Delhi,Delhi,24.17,6730,B
2022-04-30,Wheat,Vashi Market,Maharashtra,Mumbai,23.90,7043,B
2022-04-30,Wheat,Yeshwanthpur,Karnataka,Bangalore,26.03,4189,A
2022-04-30,Wheat,Ludhiana Mandi,Punjab,Ludhiana,26.70,5744,C
2022-04-30,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,25.52,4289,C
2022-04-30,Rice,Azadpur Mandi,Delhi,Delhi,35.08,9334,B
2022-04-30,Rice,Vashi Market,Maharashtra,Mumbai,30.59,3808,A
2022-04-30,Rice,Yeshwanthpur,Karnataka,Bangalore,35.76,3550,A
2022-04-30,Rice,Ludhiana Mandi,Punjab,Ludhiana,30.95,7147,A
2022-04-30,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.54,2521,A
2022-04-30,Cotton,Azadpur Mandi,Delhi,Delhi,58.29,10493,A
2022-04-30,Cotton,Vashi Market,Maharashtra,Mumbai,57.97,11680,B
2022-04-30,Cotton,Yeshwanthpur,Karnataka,Bangalore,62.58,8865,B
2022-04-30,Cotton,Ludhiana Mandi,Punjab,Ludhiana,57.29,3822,C
2022-04-30,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,61.58,10286,A
2022-04-30,Soybean,Azadpur Mandi,Delhi,Delhi,49.93,11677,B
2022-04-30,Soybean,Vashi Market,Maharashtra,Mumbai,49.60,9017,A
2022-04-30,Soybean,Yeshwanthpur,Karnataka,Bangalore,46.64,10478,A
2022-04-30,Soybean,Ludhiana Mandi,Punjab,Ludhiana,48.93,4292,B
2022-04-30,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,48.89,2504,B
2022-05-01,Tomato,Azadpur Mandi,Delhi,Delhi,33.00,10499,A
2022-05-01,Tomato,Vashi Market,Maharashtra,Mumbai,31.42,2266,C
2022-05-01,Tomato,Yeshwanthpur,Karnataka,Bangalore,30.04,8084,A
2022-05-01,Tomato,Ludhiana Mandi,Punjab,Ludhiana,30.96,6464,A
2022-05-01,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,28.69,11004,A
2022-05-01,Onion,Azadpur Mandi,Delhi,Delhi,37.32,11504,A
2022-05-01,Onion,Vashi Market,Maharashtra,Mumbai,37.80,11798,B
2022-05-01,Onion,Yeshwanthpur,Karnataka,Bangalore,38.62,3597,A
2022-05-01,Onion,Ludhiana Mandi,Punjab,Ludhiana,38.53,11581,B
2022-05-01,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,37.28,6031,B
2022-05-01,Potato,Azadpur Mandi,Delhi,Delhi,22.82,9926,A
2022-05-01,Potato,Vashi Market,Maharashtra,Mumbai,24.55,7684,C
2022-05-01,Potato,Yeshwanthpur,Karnataka,Bangalore,20.20,9899,C
2022-05-01,Potato,Ludhiana Mandi,Punjab,Ludhiana,25.93,4663,B
2022-05-01,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,25.73,7412,A
2022-05-01,Wheat,Azadpur Mandi,Delhi,Delhi,28.63,3450,A
2022-05-01,Wheat,Vashi Market,Maharashtra,Mumbai,27.48,10125,B
2022-05-01,Wheat,Yeshwanthpur,Karnataka,Bangalore,25.87,11419,A
